startTime,openPrice,highPrice,lowPrice,closePrice,volume,turnover,symbol
2024-06-14 13:00:00,67069.0,67367.5,66951.0,67073.5,10879133,161.90676419,BTCUSD
2024-06-14 14:00:00,67073.5,67104.0,66527.5,66974.5,31956213,478.2634348,BTCUSD
2024-06-14 15:00:00,66974.5,67050.0,66317.5,66379.0,29247919,439.07992859,BTCUSD
2024-06-14 16:00:00,66379.0,66500.0,65152.0,65245.0,170834137,2602.68840941,BTCUSD
2024-06-14 17:00:00,65245.0,65713.5,65020.0,65384.0,45935038,702.8487461,BTCUSD
2024-06-14 18:00:00,65384.0,65509.5,65066.5,65498.5,25006392,383.13852467,BTCUSD
2024-06-14 19:00:00,65498.5,65663.5,65281.5,65508.0,23587990,360.02189894,BTCUSD
2024-06-14 20:00:00,65508.0,65964.0,65464.0,65755.5,18569219,282.41668662,BTCUSD
2024-06-14 21:00:00,65755.5,66615.5,65727.0,66148.0,47433475,717.16821371,BTCUSD
2024-06-14 22:00:00,66148.0,66195.0,65833.0,65963.0,20552861,311.51251901,BTCUSD
2024-06-14 23:00:00,65963.0,66035.0,65859.0,66000.5,7656391,116.10301669,BTCUSD
2024-06-15 00:00:00,66000.5,66246.0,65943.0,66154.0,15071109,228.01826227,BTCUSD
2024-06-15 01:00:00,66154.0,66246.0,66022.0,66036.5,4018064,60.78929599,BTCUSD
2024-06-15 02:00:00,66036.5,66207.0,66000.0,66167.5,3967772,60.02068224,BTCUSD
2024-06-15 03:00:00,66167.5,66248.0,66151.0,66218.5,6089050,91.98927847,BTCUSD
2024-06-15 04:00:00,66218.5,66333.5,66150.0,66195.5,9291669,140.25497078,BTCUSD
2024-06-15 05:00:00,66195.5,66351.5,66162.0,66179.0,3455078,52.15557508,BTCUSD
2024-06-15 06:00:00,66179.0,66379.0,66074.0,66110.0,9702147,146.55509168,BTCUSD
2024-06-15 07:00:00,66110.0,66141.0,66008.0,66008.5,4865179,73.65007893,BTCUSD
2024-06-15 08:00:00,66008.5,66168.5,66008.0,66163.5,5259751,79.55052909,BTCUSD
2024-06-15 09:00:00,66163.5,66230.0,66059.5,66177.0,4158639,62.85960933,BTCUSD
2024-06-15 10:00:00,66177.0,66261.5,66155.0,66254.0,3014922,45.53149972,BTCUSD
2024-06-15 11:00:00,66254.0,66291.0,66226.5,66269.5,2046114,30.87855206,BTCUSD
2024-06-15 12:00:00,66269.5,66303.0,66175.0,66291.5,7968745,120.29097798,BTCUSD
2024-06-15 13:00:00,66291.5,66295.0,66200.5,66257.0,3964480,59.85754312,BTCUSD
2024-06-15 14:00:00,66257.0,66257.0,66126.5,66173.0,2773039,41.90768311,BTCUSD
2024-06-15 15:00:00,66173.0,66445.5,66166.5,66264.0,13083863,197.22533471,BTCUSD
2024-06-15 16:00:00,66264.0,66316.0,66135.0,66145.5,3309996,49.99486932,BTCUSD
2024-06-15 17:00:00,66145.5,66250.0,66075.0,66202.5,6987172,105.61402665,BTCUSD
2024-06-15 18:00:00,66202.5,66202.5,66080.5,66095.5,1960751,29.6545382,BTCUSD
2024-06-15 19:00:00,66095.5,66156.0,66015.0,66108.0,3244687,49.09259106,BTCUSD
2024-06-15 20:00:00,66108.0,66122.5,65781.0,65985.5,15934075,241.65033843,BTCUSD
2024-06-15 21:00:00,65985.5,66094.0,65971.0,66066.0,5111442,77.39370274,BTCUSD
2024-06-15 22:00:00,66066.0,66140.0,65989.5,66140.0,1795068,27.1803454,BTCUSD
2024-06-15 23:00:00,66140.0,66228.0,66137.0,66162.0,3888306,58.75238933,BTCUSD
2024-06-16 00:00:00,66162.0,66208.5,66103.0,66103.0,2740123,41.41642428,BTCUSD
2024-06-16 01:00:00,66103.0,66147.5,66048.0,66107.5,2375562,35.94203623,BTCUSD
2024-06-16 02:00:00,66107.5,66127.5,66051.5,66080.0,1742629,26.36499783,BTCUSD
2024-06-16 03:00:00,66080.0,66098.5,66014.0,66077.0,2276763,34.46650364,BTCUSD
2024-06-16 04:00:00,66077.0,66140.0,65971.5,66098.0,2390510,36.19783925,BTCUSD
2024-06-16 05:00:00,66098.0,66219.0,66098.0,66210.0,2537658,38.34701474,BTCUSD
2024-06-16 06:00:00,66210.0,66295.0,66110.0,66244.0,4972572,75.08995233,BTCUSD
2024-06-16 07:00:00,66244.0,66292.5,66188.0,66198.5,2637309,39.81486212,BTCUSD
2024-06-16 08:00:00,66198.5,66272.0,66174.0,66200.0,2165119,32.69896517,BTCUSD
2024-06-16 09:00:00,66200.0,66362.0,66116.5,66341.0,7309324,110.32034752,BTCUSD
2024-06-16 10:00:00,66341.0,66698.5,66310.0,66641.0,21272567,319.83094948,BTCUSD
2024-06-16 11:00:00,66641.0,66683.5,66372.0,66426.0,11429385,171.85167402,BTCUSD
2024-06-16 12:00:00,66426.0,66572.0,66425.0,66523.0,8502615,127.88087007,BTCUSD
2024-06-16 13:00:00,66523.0,66709.0,66499.0,66708.0,9641853,144.74913997,BTCUSD
2024-06-16 14:00:00,66708.0,66730.5,66443.5,66460.0,9769866,146.69296473,BTCUSD
2024-06-16 15:00:00,66460.0,66653.0,66448.0,66641.0,5116875,76.86153717,BTCUSD
2024-06-16 16:00:00,66641.0,66676.0,66496.0,66525.5,4302882,64.63714315,BTCUSD
2024-06-16 17:00:00,66525.5,66604.5,66472.0,66508.0,5851798,87.97475411,BTCUSD
2024-06-16 18:00:00,66508.0,66593.5,66508.0,66518.0,3092546,46.47386806,BTCUSD
2024-06-16 19:00:00,66518.0,66568.0,66446.0,66479.5,2705347,40.68016234,BTCUSD
2024-06-16 20:00:00,66479.5,66520.5,66387.0,66433.5,5612687,84.46751741,BTCUSD
2024-06-16 21:00:00,66433.5,66458.5,66395.0,66447.5,2938960,44.24235424,BTCUSD
2024-06-16 22:00:00,66447.5,66911.5,66447.5,66681.0,36678057,549.99293189,BTCUSD
2024-06-16 23:00:00,66681.0,66759.0,66568.0,66611.0,4273654,64.11604117,BTCUSD
2024-06-17 00:00:00,66611.0,66850.0,66489.5,66534.5,17419184,261.40728604,BTCUSD
2024-06-17 01:00:00,66534.5,66555.5,66225.0,66412.5,15658349,235.95497345,BTCUSD
2024-06-17 02:00:00,66412.5,66412.5,66160.0,66274.5,10323423,155.78498202,BTCUSD
2024-06-17 03:00:00,66274.5,66361.0,66077.5,66150.5,7760192,117.22958234,BTCUSD
2024-06-17 04:00:00,66150.5,66370.5,66091.5,66370.0,4923873,74.35798885,BTCUSD
2024-06-17 05:00:00,66370.0,66500.0,66227.0,66286.0,9149394,137.82566714,BTCUSD
2024-06-17 06:00:00,66286.0,66333.0,66009.0,66067.5,16525789,249.88374634,BTCUSD
2024-06-17 07:00:00,66067.5,66307.5,65867.0,66099.5,24698871,373.9025598,BTCUSD
2024-06-17 08:00:00,66099.5,66248.5,65920.0,66154.0,19489299,294.91699001,BTCUSD
2024-06-17 09:00:00,66154.0,66188.0,65541.0,65658.5,34504903,524.5352498,BTCUSD
2024-06-17 10:00:00,65658.5,65878.5,65467.5,65815.0,34368028,523.31701129,BTCUSD
2024-06-17 11:00:00,65815.0,65976.5,65728.0,65755.0,7110255,108.00333693,BTCUSD
2024-06-17 12:00:00,65755.0,65762.0,65436.0,65561.5,20097787,306.45417565,BTCUSD
2024-06-17 13:00:00,65561.5,65738.5,65101.5,65145.0,41145915,629.47042849,BTCUSD
2024-06-17 14:00:00,65145.0,65717.5,65035.5,65390.5,30627334,468.21808538,BTCUSD
2024-06-17 15:00:00,65390.5,65670.5,65201.5,65325.0,23598908,360.77523447,BTCUSD
2024-06-17 16:00:00,65325.0,66028.5,65107.5,65854.0,44486103,676.75983252,BTCUSD
2024-06-17 17:00:00,65854.0,66563.0,65854.0,66556.0,55381475,836.33438572,BTCUSD
2024-06-17 18:00:00,66556.0,67301.5,66496.5,67052.0,99241702,1483.92170028,BTCUSD
2024-06-17 19:00:00,67052.0,67065.0,66522.0,66632.0,27882836,417.79615573,BTCUSD
2024-06-17 20:00:00,66632.0,66721.0,66113.5,66353.5,37720423,568.04229495,BTCUSD
2024-06-17 21:00:00,66353.5,66674.5,66262.0,66529.5,11660124,175.27876648,BTCUSD
2024-06-17 22:00:00,66529.5,66672.0,66455.5,66623.5,10507889,157.8566757,BTCUSD
2024-06-17 23:00:00,66623.5,66680.0,66354.0,66478.0,10364214,155.91960225,BTCUSD
2024-06-18 00:00:00,66478.0,66567.5,65453.5,65718.0,60705298,921.44809909,BTCUSD
2024-06-18 01:00:00,65718.0,65921.5,64508.5,65090.5,114359420,1759.84895048,BTCUSD
2024-06-18 02:00:00,65090.5,65625.0,64465.5,65448.0,86513772,1332.0462388,BTCUSD
2024-06-18 03:00:00,65448.0,65553.5,65245.0,65475.5,17225404,263.23012497,BTCUSD
2024-06-18 04:00:00,65475.5,65736.0,65302.0,65536.0,31255830,476.92722961,BTCUSD
2024-06-18 05:00:00,65536.0,65805.0,65498.0,65572.5,17344756,264.13412992,BTCUSD
2024-06-18 06:00:00,65572.5,65694.0,65365.0,65469.0,10586960,161.66367966,BTCUSD
2024-06-18 07:00:00,65469.0,65768.0,65459.0,65647.5,11502008,175.29716246,BTCUSD
2024-06-18 08:00:00,65647.5,65728.0,65551.0,65702.0,10651853,162.30610098,BTCUSD
2024-06-18 09:00:00,65702.0,65707.0,65439.5,65457.0,17341265,264.46205729,BTCUSD
2024-06-18 10:00:00,65457.0,65576.0,65330.0,65407.5,9649253,147.50330016,BTCUSD
2024-06-18 11:00:00,65407.5,65463.0,65083.0,65344.5,35887564,549.92284835,BTCUSD
2024-06-18 12:00:00,65344.5,65416.5,64961.0,65216.0,44480170,682.97401168,BTCUSD
2024-06-18 13:00:00,65216.0,65245.0,64600.0,64804.0,47912454,738.80466885,BTCUSD
2024-06-18 14:00:00,64804.0,65391.0,64200.0,64613.0,133917350,2071.58332548,BTCUSD
2024-06-18 15:00:00,64613.0,64923.5,64238.5,64658.5,45292499,701.43141511,BTCUSD
2024-06-18 16:00:00,64658.5,64824.0,64300.5,64668.5,22540034,349.40036784,BTCUSD
2024-06-18 17:00:00,64668.5,64863.5,64370.5,64576.5,16618591,257.12721511,BTCUSD
2024-06-18 18:00:00,64576.5,64837.0,64263.0,64643.0,17877991,276.83174488,BTCUSD
2024-06-18 19:00:00,64643.0,64694.0,64001.5,64386.5,42473063,661.23740257,BTCUSD
2024-06-18 20:00:00,64386.5,65018.0,64157.5,64896.0,32131238,497.32768566,BTCUSD
2024-06-18 21:00:00,64896.0,65273.0,64769.5,65187.0,25325001,389.23400318,BTCUSD
2024-06-18 22:00:00,65187.0,65244.5,65024.5,65221.0,26877428,412.71578027,BTCUSD
2024-06-18 23:00:00,65221.0,65221.0,65010.0,65108.0,7839944,120.43654245,BTCUSD
2024-06-19 00:00:00,65108.0,65175.0,64824.0,65092.5,19847300,305.49378135,BTCUSD
2024-06-19 01:00:00,65092.5,65468.0,64743.0,64979.5,31901934,489.77623498,BTCUSD
2024-06-19 02:00:00,64979.5,65443.5,64959.5,65277.0,16117124,246.95032834,BTCUSD
2024-06-19 03:00:00,65277.0,65554.0,65245.0,65361.0,19242337,294.24164352,BTCUSD
2024-06-19 04:00:00,65361.0,65667.5,65305.0,65410.5,33477170,511.03300991,BTCUSD
2024-06-19 05:00:00,65410.5,65512.5,65300.0,65385.0,10448867,159.74610871,BTCUSD
2024-06-19 06:00:00,65385.0,65561.5,65371.5,65557.5,4858707,74.19073935,BTCUSD
2024-06-19 07:00:00,65557.5,65616.0,65126.0,65292.0,13714696,209.89542501,BTCUSD
2024-06-19 08:00:00,65292.0,65320.0,65061.5,65154.0,11862281,182.01444759,BTCUSD
2024-06-19 09:00:00,65154.0,65242.5,65023.0,65242.5,10131351,155.55673785,BTCUSD
2024-06-19 10:00:00,65242.5,65463.5,65087.5,65463.5,16179795,247.94917298,BTCUSD
2024-06-19 11:00:00,65463.5,65500.0,64962.0,65170.0,20700315,317.46282422,BTCUSD
2024-06-19 12:00:00,65170.0,65262.0,64977.0,65140.0,9161137,140.72740931,BTCUSD
2024-06-19 13:00:00,65140.0,65193.0,65015.0,65045.5,6221540,95.56398154,BTCUSD
2024-06-19 14:00:00,65045.5,65109.5,64768.5,64900.5,28652040,441.25022054,BTCUSD
2024-06-19 15:00:00,64900.5,65074.0,64716.0,64895.5,43212688,666.26932898,BTCUSD
2024-06-19 16:00:00,64895.5,65077.5,64780.5,64914.5,16152734,248.73060764,BTCUSD
2024-06-19 17:00:00,64914.5,65279.0,64887.5,65065.5,19985614,306.8174081,BTCUSD
2024-06-19 18:00:00,65065.5,65136.0,64933.0,64933.0,4080149,62.7373169,BTCUSD
2024-06-19 19:00:00,64933.0,64951.5,64774.5,64858.0,7477634,115.3153755,BTCUSD
2024-06-19 20:00:00,64858.0,64900.0,64657.0,64849.5,10972317,169.46053223,BTCUSD
2024-06-19 21:00:00,64849.5,65081.5,64829.5,65003.0,10867659,167.2299074,BTCUSD
2024-06-19 22:00:00,65003.0,65038.0,64826.0,64826.5,2868787,44.18438919,BTCUSD
2024-06-19 23:00:00,64826.5,64984.0,64788.0,64951.5,5497803,84.78160652,BTCUSD
2024-06-20 00:00:00,64951.5,65085.0,64829.0,65085.0,5831684,89.77599007,BTCUSD
2024-06-20 01:00:00,65085.0,65393.0,65025.5,65145.0,21098232,323.47411842,BTCUSD
2024-06-20 02:00:00,65145.0,65249.5,64970.5,65196.0,10811193,165.92616442,BTCUSD
2024-06-20 03:00:00,65196.0,65227.5,65092.5,65178.0,3240810,49.73036383,BTCUSD
2024-06-20 04:00:00,65178.0,65332.0,65068.5,65294.5,7909116,121.29548684,BTCUSD
2024-06-20 05:00:00,65294.5,65615.0,65248.0,65505.0,24807592,378.95423775,BTCUSD
2024-06-20 06:00:00,65505.0,65644.5,65373.0,65444.0,19522426,297.86209707,BTCUSD
2024-06-20 07:00:00,65444.0,65982.5,65444.0,65836.0,33215766,504.79055235,BTCUSD
2024-06-20 08:00:00,65836.0,65900.0,65602.5,65678.5,18818323,286.34191042,BTCUSD
2024-06-20 09:00:00,65678.5,65750.0,65568.0,65714.5,12840230,195.50388219,BTCUSD
2024-06-20 10:00:00,65714.5,66336.0,65651.5,66215.0,40127337,607.16049307,BTCUSD
2024-06-20 11:00:00,66215.0,66514.5,66119.5,66182.5,52469278,791.1576425,BTCUSD
2024-06-20 12:00:00,66182.5,66303.0,65849.0,65994.0,32888294,497.75598354,BTCUSD
2024-06-20 13:00:00,65994.0,66004.5,65128.0,65156.0,72036490,1100.88217819,BTCUSD
2024-06-20 14:00:00,65156.0,65193.0,64632.0,64964.5,64351523,991.11959789,BTCUSD
2024-06-20 15:00:00,64964.5,65108.5,64787.0,64810.5,17863338,275.08234051,BTCUSD
2024-06-20 16:00:00,64810.5,64944.5,64517.5,64859.5,42101319,650.68238076,BTCUSD
2024-06-20 17:00:00,64859.5,64996.0,64661.5,64953.0,12416312,191.60672698,BTCUSD
2024-06-20 18:00:00,64953.0,65190.0,64916.0,65090.0,12767184,196.20212316,BTCUSD
2024-06-20 19:00:00,65090.0,65091.5,64808.5,65027.0,9451840,145.51172975,BTCUSD
2024-06-20 20:00:00,65027.0,65160.5,64960.5,65062.0,7337759,112.80905975,BTCUSD
2024-06-20 21:00:00,65062.0,65150.0,64987.5,65001.0,4369900,67.16749059,BTCUSD
2024-06-20 22:00:00,65001.0,65122.0,64936.5,64968.0,9877681,151.95714661,BTCUSD
2024-06-20 23:00:00,64968.0,65024.0,64827.5,64858.0,3601326,55.46002387,BTCUSD
2024-06-21 00:00:00,64858.0,64915.5,64612.5,64812.0,14903882,230.10940449,BTCUSD
2024-06-21 01:00:00,64812.0,64976.0,64642.5,64941.5,9013691,139.00714011,BTCUSD
2024-06-21 02:00:00,64941.5,65045.5,64707.0,64765.5,5557021,85.63815341,BTCUSD
2024-06-21 03:00:00,64765.5,64802.0,64255.5,64466.5,22182785,344.14174342,BTCUSD
2024-06-21 04:00:00,64466.5,64632.5,64265.0,64632.0,14796860,229.49141198,BTCUSD
2024-06-21 05:00:00,64632.0,64662.5,64469.0,64625.5,6227601,96.45416271,BTCUSD
2024-06-21 06:00:00,64625.5,64692.0,64525.5,64596.0,9917678,153.51374667,BTCUSD
2024-06-21 07:00:00,64596.0,64699.5,64051.5,64112.0,67524017,1051.53687639,BTCUSD
2024-06-21 08:00:00,64112.0,64312.0,63408.0,63568.0,99893240,1564.04309486,BTCUSD
2024-06-21 09:00:00,63568.0,64230.5,63469.0,64037.5,50539729,791.61856577,BTCUSD
2024-06-21 10:00:00,64037.5,64105.0,63725.0,63841.0,17195594,269.01956183,BTCUSD
2024-06-21 11:00:00,63841.0,64004.0,63621.0,63719.5,13079946,205.01633646,BTCUSD
2024-06-21 12:00:00,63719.5,63874.5,63450.5,63783.5,19463357,305.8739759,BTCUSD
2024-06-21 13:00:00,63783.5,63862.0,63351.5,63595.0,79594275,1251.77849674,BTCUSD
2024-06-21 14:00:00,63595.0,64347.5,63418.0,64184.5,29886403,466.83674889,BTCUSD
2024-06-21 15:00:00,64184.5,64314.0,63420.0,63713.0,29162166,457.18532933,BTCUSD
2024-06-21 16:00:00,63713.0,63823.0,63550.5,63622.5,10064588,158.07484468,BTCUSD
2024-06-21 17:00:00,63622.5,63870.0,63444.5,63651.5,15118970,237.48710062,BTCUSD
2024-06-21 18:00:00,63651.5,64173.5,63618.0,64148.5,11007733,172.17181353,BTCUSD
2024-06-21 19:00:00,64148.5,64232.0,63907.5,64232.0,10574661,164.99925294,BTCUSD
2024-06-21 20:00:00,64232.0,64457.5,64092.0,64202.0,17559660,273.14927169,BTCUSD
2024-06-21 21:00:00,64202.0,64202.0,63833.0,64069.0,7248609,113.29213428,BTCUSD
2024-06-21 22:00:00,64069.0,64184.0,64069.0,64137.5,3202525,49.93818997,BTCUSD
2024-06-21 23:00:00,64137.5,64206.5,64059.5,64122.0,3385401,52.79806579,BTCUSD
2024-06-22 00:00:00,64122.0,64172.5,63928.5,64032.5,5341202,83.40800358,BTCUSD
2024-06-22 01:00:00,64032.5,64197.5,64032.5,64140.5,6542768,102.03680454,BTCUSD
2024-06-22 02:00:00,64140.5,64338.5,64137.0,64282.0,9123689,141.97174148,BTCUSD
2024-06-22 03:00:00,64282.0,64306.0,64242.0,64298.5,2763502,42.99799701,BTCUSD
2024-06-22 04:00:00,64298.5,64332.0,64222.0,64331.0,3438758,53.49853621,BTCUSD
2024-06-22 05:00:00,64331.0,64399.5,64232.0,64397.0,3615881,56.2043552,BTCUSD
2024-06-22 06:00:00,64397.0,64498.5,64338.0,64408.0,9247737,143.55615215,BTCUSD
2024-06-22 07:00:00,64408.0,64509.5,64302.0,64489.5,6835667,106.13292792,BTCUSD
2024-06-22 08:00:00,64489.5,64512.0,64251.5,64271.5,7043703,109.45532368,BTCUSD
2024-06-22 09:00:00,64271.5,64315.0,64200.5,64305.5,4675799,72.75727403,BTCUSD
2024-06-22 10:00:00,64305.5,64363.0,64264.5,64292.0,1661342,25.83912434,BTCUSD
2024-06-22 11:00:00,64292.0,64297.5,64230.5,64254.0,1271506,19.78813378,BTCUSD
2024-06-22 12:00:00,64254.0,64328.5,64252.5,64289.5,2240027,34.8436789,BTCUSD
2024-06-22 13:00:00,64289.5,64296.0,64245.5,64268.0,2055370,31.98353524,BTCUSD
2024-06-22 14:00:00,64268.0,64387.5,64245.0,64276.0,1854112,28.83184399,BTCUSD
2024-06-22 15:00:00,64276.0,64289.5,64235.0,64288.5,1467827,22.84276395,BTCUSD
2024-06-22 16:00:00,64288.5,64344.5,64250.0,64305.0,1346283,20.93897008,BTCUSD
2024-06-22 17:00:00,64305.0,64324.0,64240.0,64240.0,1086434,16.90443194,BTCUSD
2024-06-22 18:00:00,64240.0,64312.0,64239.0,64253.0,1336009,20.79019453,BTCUSD
2024-06-22 19:00:00,64253.0,64290.0,64222.5,64284.0,943511,14.68352363,BTCUSD
2024-06-22 20:00:00,64284.0,64306.5,64239.0,64278.0,1292630,20.11066652,BTCUSD
2024-06-22 21:00:00,64278.0,64332.0,64249.5,64320.0,3225854,50.17804941,BTCUSD
2024-06-22 22:00:00,64320.0,64320.0,64274.5,64312.5,1371239,21.32577391,BTCUSD
2024-06-22 23:00:00,64312.5,64322.0,64255.5,64255.5,1082419,16.83860211,BTCUSD
2024-06-23 00:00:00,64255.5,64495.5,64255.5,64454.0,8289260,128.67860876,BTCUSD
2024-06-23 01:00:00,64454.0,64500.0,64318.0,64450.0,4323301,67.11729197,BTCUSD
2024-06-23 02:00:00,64450.0,64484.0,64359.0,64484.0,3091937,47.99710096,BTCUSD
2024-06-23 03:00:00,64484.0,64499.0,64416.0,64425.5,1985563,30.79635356,BTCUSD
2024-06-23 04:00:00,64425.5,64425.5,64352.5,64360.5,2210031,34.32328221,BTCUSD
2024-06-23 05:00:00,64360.5,64400.0,64326.0,64362.0,1096491,17.04012332,BTCUSD
2024-06-23 06:00:00,64362.0,64387.5,64361.5,64365.0,909078,14.12156591,BTCUSD
2024-06-23 07:00:00,64365.0,64407.5,64360.5,64390.0,1491449,23.16463929,BTCUSD
2024-06-23 08:00:00,64390.0,64410.0,64356.5,64361.5,919457,14.28273289,BTCUSD
2024-06-23 09:00:00,64361.5,64413.0,64361.0,64376.5,3980077,61.81310104,BTCUSD
2024-06-23 10:00:00,64376.5,64378.0,64277.0,64288.0,2899204,45.0655503,BTCUSD
2024-06-23 11:00:00,64288.0,64327.5,64236.0,64327.5,5464803,85.01450473,BTCUSD
2024-06-23 12:00:00,64327.5,64363.0,64301.0,64363.0,1781543,27.69079201,BTCUSD
2024-06-23 13:00:00,64363.0,64406.0,64236.0,64294.0,3768793,58.59552378,BTCUSD
2024-06-23 14:00:00,64294.0,64294.0,64137.5,64188.0,6320344,98.42628453,BTCUSD
2024-06-23 15:00:00,64188.0,64188.0,64034.0,64078.0,6755101,105.35409258,BTCUSD
2024-06-23 16:00:00,64078.0,64167.0,63884.0,63915.0,9029448,141.1066357,BTCUSD
2024-06-23 17:00:00,63915.0,64150.0,63912.5,64102.5,4376529,68.32595234,BTCUSD
2024-06-23 18:00:00,64102.5,64124.5,64058.5,64099.5,1391543,21.71456924,BTCUSD
2024-06-23 19:00:00,64099.5,64171.0,64082.5,64114.0,3109957,48.47904033,BTCUSD
2024-06-23 20:00:00,64114.0,64132.5,63575.0,63730.0,21096962,330.75760017,BTCUSD
2024-06-23 21:00:00,63730.0,63844.0,63501.0,63818.5,23492182,369.01626651,BTCUSD
2024-06-23 22:00:00,63818.5,63818.5,63609.5,63620.0,4886739,76.72971483,BTCUSD
2024-06-23 23:00:00,63620.0,63663.5,63102.0,63146.0,90499856,1428.22770802,BTCUSD
2024-06-24 00:00:00,63146.0,63243.0,62830.5,62996.5,46644759,740.02488366,BTCUSD
2024-06-24 01:00:00,62996.5,63277.0,62851.5,63243.5,14255180,226.19315628,BTCUSD
2024-06-24 02:00:00,63243.5,63297.5,62610.0,62812.5,31652540,503.57811662,BTCUSD
2024-06-24 03:00:00,62812.5,63021.0,62705.5,62802.5,26789059,426.32739059,BTCUSD
2024-06-24 04:00:00,62802.5,62893.5,62600.0,62798.5,22885497,364.93667601,BTCUSD
2024-06-24 05:00:00,62798.5,62836.0,62222.0,62250.0,62666555,1003.19355946,BTCUSD
2024-06-24 06:00:00,62250.0,62371.0,62088.5,62339.5,23268775,373.73509817,BTCUSD
2024-06-24 07:00:00,62339.5,62528.5,62121.5,62402.0,16165833,259.26783124,BTCUSD
2024-06-24 08:00:00,62402.0,62945.5,62293.0,62672.5,33593371,535.91646808,BTCUSD
2024-06-24 09:00:00,62672.5,62819.5,60500.0,61370.5,263192715,4293.9906588,BTCUSD
2024-06-24 10:00:00,61370.5,61552.0,61073.0,61141.0,42284830,689.70658436,BTCUSD
2024-06-24 11:00:00,61141.0,61343.0,60804.5,61260.5,35872961,587.80987693,BTCUSD
2024-06-24 12:00:00,61260.5,61470.0,61094.5,61188.0,16072050,262.22752174,BTCUSD
2024-06-24 13:00:00,61188.0,61595.0,60891.5,61523.5,58608755,955.70089492,BTCUSD
2024-06-24 14:00:00,61523.5,61669.5,61064.5,61267.0,35721105,581.96090685,BTCUSD
2024-06-24 15:00:00,61267.0,61337.5,60633.0,60809.0,52587443,862.92663074,BTCUSD
2024-06-24 16:00:00,60809.0,61017.0,59936.5,60160.5,130300167,2156.74967594,BTCUSD
2024-06-24 17:00:00,60160.5,60510.0,59809.5,60225.0,77253363,1284.75402344,BTCUSD
2024-06-24 18:00:00,60225.0,60470.0,59677.0,60391.0,40551061,674.85988227,BTCUSD
2024-06-24 19:00:00,60391.0,60452.0,59000.0,59295.5,127805867,2149.33468083,BTCUSD
2024-06-24 20:00:00,59295.5,59652.0,58166.0,59445.0,206217292,3496.73611156,BTCUSD
2024-06-24 21:00:00,59445.0,60050.0,59329.0,60046.0,70509265,1179.68547047,BTCUSD
2024-06-24 22:00:00,60046.0,60254.5,59924.0,59980.5,22601606,376.17503822,BTCUSD
2024-06-24 23:00:00,59980.5,60388.0,59936.5,60234.0,15245825,253.12299674,BTCUSD
2024-06-25 00:00:00,60234.0,60588.0,60186.5,60335.5,17301599,286.63997938,BTCUSD
2024-06-25 01:00:00,60335.5,60449.0,60215.5,60425.0,9603984,159.26632224,BTCUSD
2024-06-25 02:00:00,60425.0,60677.5,60354.5,60637.5,14665517,242.26996294,BTCUSD
2024-06-25 03:00:00,60637.5,61556.0,60574.5,61259.0,63848592,1043.10064697,BTCUSD
2024-06-25 04:00:00,61259.0,61380.5,61127.0,61331.5,21894647,357.34125036,BTCUSD
2024-06-25 05:00:00,61331.5,61378.5,60878.0,60973.5,18009997,294.71160033,BTCUSD
2024-06-25 06:00:00,60973.5,61145.0,60916.0,61093.0,10629367,174.13802731,BTCUSD
2024-06-25 07:00:00,61093.0,61216.0,60579.5,60629.0,22174378,364.54068496,BTCUSD
2024-06-25 08:00:00,60629.0,60862.5,60620.0,60812.5,13789212,226.99621267,BTCUSD
2024-06-25 09:00:00,60812.5,61562.0,60791.0,61438.5,31867377,521.1114378,BTCUSD
2024-06-25 10:00:00,61438.5,61438.5,61121.0,61282.5,20946523,341.94028586,BTCUSD
2024-06-25 11:00:00,61282.5,61444.0,61084.5,61158.0,13466688,219.85689054,BTCUSD
2024-06-25 12:00:00,61158.0,61227.5,60916.5,61013.5,16103790,263.6472552,BTCUSD
2024-06-25 13:00:00,61013.5,61406.0,60971.0,61158.0,16789283,274.4798442,BTCUSD
2024-06-25 14:00:00,61158.0,62128.5,61125.5,61722.5,47550612,769.86070479,BTCUSD
2024-06-25 15:00:00,61722.5,61938.5,61297.0,61762.0,35596902,577.39571229,BTCUSD
2024-06-25 16:00:00,61762.0,61907.5,61311.5,61345.0,26527682,430.8698719,BTCUSD
2024-06-25 17:00:00,61345.0,61738.0,61282.5,61356.5,15363587,249.71619007,BTCUSD
2024-06-25 18:00:00,61356.5,62225.0,61085.0,62129.5,45400516,735.96941551,BTCUSD
2024-06-25 19:00:00,62129.5,62377.0,61762.0,61941.0,32293749,520.81971369,BTCUSD
2024-06-25 20:00:00,61941.0,62039.5,61850.0,61886.5,11127550,179.61048245,BTCUSD
2024-06-25 21:00:00,61886.5,62000.0,61766.0,61878.0,8966794,144.96248819,BTCUSD
2024-06-25 22:00:00,61878.0,62129.0,61823.0,61871.0,6821904,109.9707418,BTCUSD
2024-06-25 23:00:00,61871.0,61904.5,61626.5,61771.5,16393835,265.56746258,BTCUSD
2024-06-26 00:00:00,61771.5,61800.0,61605.0,61722.5,6843949,110.87781868,BTCUSD
2024-06-26 01:00:00,61722.5,62158.5,61689.5,62042.0,16818821,271.53291806,BTCUSD
2024-06-26 02:00:00,62042.0,62450.0,61966.0,61994.0,18632487,299.46017117,BTCUSD
